work_year,experience_level,employment_type,job_title, salary ,salary_currency, salary_in_usd ,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Data Engineer,162000,USD,162000,USA,0,USA,M
2022,EN,FT,Data Scientist,100000,USD,100000,USA,100,USA,M
2023,EN,FT,Deep Learning Engineer,150000,USD,150000,USA,0,USA,M
2023,EN,FT,Deep Learning Engineer,120000,USD,120000,USA,0,USA,M
2023,SE,FT,Research Engineer,150000,USD,150000,USA,0,USA,M
2023,SE,FT,Research Engineer,100000,USD,100000,USA,0,USA,M
2022,SE,FT,Data Analytics Manager,133000,USD,133000,NLD,0,NLD,L
2023,SE,FT,Data Scientist,272550,USD,272550,USA,0,USA,M
2023,SE,FT,Data Scientist,198200,USD,198200,USA,0,USA,M
2023,MI,FT,Data Scientist,105000,USD,105000,USA,0,USA,M
2023,SE,FT,Data Engineer,187500,USD,187500,USA,100,USA,M
2023,SE,FT,Data Analyst,155000,USD,155000,USA,100,USA,M
2023,SE,FT,Data Analyst,64000,USD,64000,USA,100,USA,M
2023,SE,FT,Computer Vision Engineer,235000,USD,235000,USA,0,USA,M
2023,SE,FT,Computer Vision Engineer,185000,USD,185000,USA,0,USA,M
2023,SE,FT,Data Scientist,143100,USD,143100,CAN,0,CAN,M
2023,SE,FT,Data Scientist,113000,USD,113000,CAN,0,CAN,M
2023,SE,FT,Applied Scientist,142000,USD,142000,USA,100,USA,M
2023,SE,FT,Data Scientist,180560,USD,180560,USA,0,USA,M
2023,SE,FT,Data Scientist,115440,USD,115440,USA,0,USA,M
2023,SE,FT,Research Scientist,248100,USD,248100,USA,0,USA,M
2023,SE,FT,Research Scientist,145900,USD,145900,USA,0,USA,M
2023,SE,FT,Data Scientist,120000,USD,120000,CAN,0,CAN,M
2023,SE,FT,Data Scientist,110000,USD,110000,CAN,0,CAN,M
2023,MI,FT,Machine Learning Engineer,62000,GBP,75344,GBR,100,GBR,M
2023,MI,FT,Machine Learning Engineer,52000,GBP,63192,GBR,100,GBR,M
2023,SE,FT,Data Engineer,161800,USD,161800,USA,0,USA,M
2023,SE,FT,Data Engineer,141600,USD,141600,USA,0,USA,M
2023,MI,FT,Machine Learning Engineer,48000,GBP,58331,GBR,100,GBR,M
2023,MI,FT,Machine Learning Engineer,38000,GBP,46178,GBR,100,GBR,M
2023,SE,FT,Data Engineer,128000,USD,128000,USA,100,USA,M
2023,SE,FT,Data Architect,110000,USD,110000,USA,100,USA,M
2023,SE,FT,Data Engineer,236000,USD,236000,USA,100,USA,M
2023,SE,FT,Data Engineer,182000,USD,182000,USA,100,USA,M
2022,MI,FT,Data Analyst,1125000,INR,14307,IND,100,IND,L
2022,EN,FT,Data Scientist,130000,USD,130000,USA,0,USA,M
2023,SE,FT,Machine Learning Engineer,261500,USD,261500,USA,0,USA,L
2023,SE,FT,Machine Learning Engineer,134500,USD,134500,USA,0,USA,L
2022,MI,FT,Data Scientist,1100000,INR,13989,IND,100,IND,L
2023,MI,FT,Data Scientist,130000,USD,130000,USA,0,USA,M
2023,MI,FT,Data Scientist,90000,USD,90000,USA,0,USA,M
2022,SE,FT,Manager Data Management,125000,USD,125000,USA,100,USA,L
2022,SE,FT,Data Engineer,175000,USD,175000,USA,0,USA,M
2022,SE,FT,Data Engineer,155000,USD,155000,USA,0,USA,M
2022,SE,FT,Data Engineer,153600,USD,153600,USA,0,USA,M
2022,SE,FT,Data Engineer,106800,USD,106800,USA,0,USA,M
2022,SE,FT,Data Scientist,150000,USD,150000,USA,0,USA,M
2022,SE,FT,Data Scientist,140000,USD,140000,USA,0,USA,M
2022,SE,FT,Data Science Consultant,122000,USD,122000,USA,0,USA,M
2022,SE,FT,Data Science Consultant,94500,USD,94500,USA,0,USA,M
2022,SE,FT,Data Engineer,170000,USD,170000,USA,0,USA,M
2022,SE,FT,Data Engineer,130000,USD,130000,USA,0,USA,M
2022,SE,FT,Data Science Consultant,145000,USD,145000,USA,0,USA,M
2022,SE,FT,Data Science Consultant,128000,USD,128000,USA,0,USA,M
2022,SE,FT,Data Engineer,145000,USD,145000,USA,0,USA,M
2022,SE,FT,Data Engineer,100000,USD,100000,USA,0,USA,M
2022,SE,FT,Data Engineer,120000,USD,120000,USA,0,USA,M
2022,SE,FT,Data Engineer,115000,USD,115000,USA,0,USA,M
2022,SE,FT,Applied Machine Learning Scientist,150000,USD,150000,USA,100,USA,M
2022,MI,FT,Data Analyst,150000,USD,150000,USA,0,USA,M
2022,MI,FT,Data Analyst,100000,USD,100000,USA,0,USA,M
2022,MI,FT,Data Scientist,150000,USD,150000,USA,100,USA,M
2022,MI,FT,Data Scientist,127500,USD,127500,USA,100,USA,M
2022,SE,FT,Data Scientist,126500,USD,126500,USA,100,USA,M
2022,SE,FT,Data Scientist,51000,USD,51000,USA,100,USA,M
2022,MI,FT,Data Engineer,260000,USD,260000,USA,0,USA,M
2022,MI,FT,Data Engineer,175000,USD,175000,USA,0,USA,M
2022,EN,FT,Applied Data Scientist,40000,USD,40000,AUS,100,PAK,M
2022,EN,FT,AI Programmer,40000,USD,40000,PAK,100,AUS,M
2022,SE,FT,Data Engineer,250000,USD,250000,USA,100,USA,M
2022,SE,FT,Data Engineer,63000,USD,63000,USA,100,USA,M
2022,SE,FT,Machine Learning Engineer,210000,USD,210000,USA,100,USA,M
2022,SE,FT,Machine Learning Engineer,160000,USD,160000,USA,100,USA,M
2022,SE,FT,Data Scientist,272550,USD,272550,USA,100,USA,M
2022,SE,FT,Data Scientist,198200,USD,198200,USA,100,USA,M
2022,MI,FT,Data Scientist,90000,EUR,94560,FRA,100,FRA,M
2022,MI,FT,Data Scientist,50000,EUR,52533,FRA,100,FRA,M
2022,SE,FT,Data Scientist,220000,USD,220000,USA,0,USA,M
2022,SE,FT,Data Scientist,146000,USD,146000,USA,0,USA,M
2022,SE,FT,Machine Learning Software Engineer,248400,USD,248400,CAN,100,CAN,M
2022,SE,FT,Machine Learning Software Engineer,183600,USD,183600,CAN,100,CAN,M
2022,MI,FT,Data Engineer,150000,USD,150000,USA,100,USA,M
2022,EN,FT,Machine Learning Developer,40000,USD,40000,PAK,100,AUS,M
2022,SE,FT,Lead Data Scientist,4460000,INR,56723,IND,0,IND,L
2022,MI,FT,Data Engineer,120000,USD,120000,USA,0,USA,M
2022,MI,FT,Data Engineer,95000,USD,95000,USA,0,USA,M
2022,EN,FT,Data Engineer,160000,USD,160000,USA,0,USA,M
2022,EN,FT,Data Engineer,135000,USD,135000,USA,0,USA,M
2022,EN,FT,Data Science Consultant,23000,EUR,24165,ITA,50,ITA,M
2022,SE,FT,Data Engineer,216000,USD,216000,USA,100,USA,M
2022,SE,FT,Data Engineer,144000,USD,144000,USA,100,USA,M
2022,EN,FT,Data Engineer,85000,USD,85000,USA,0,USA,M
2022,EN,FT,Data Engineer,65000,USD,65000,USA,0,USA,M
2022,SE,FT,Data Analyst,149000,USD,149000,USA,100,USA,M
2022,SE,FT,Data Analyst,119000,USD,119000,USA,100,USA,M
2022,SE,FT,Data Scientist,120000,USD,120000,USA,0,USA,M
2022,MI,FT,Data Scientist,150000,USD,150000,USA,0,USA,M
2022,MI,FT,Data Scientist,110000,USD,110000,USA,0,USA,M
2022,SE,FT,Machine Learning Engineer,246000,USD,246000,USA,100,USA,M
2022,SE,FT,Machine Learning Engineer,201000,USD,201000,USA,100,USA,M
2022,SE,FT,Data Scientist,190000,USD,190000,USA,0,USA,M
2022,SE,FT,Data Scientist,155000,USD,155000,USA,0,USA,M
2022,SE,FT,ML Engineer,235000,USD,235000,USA,100,USA,M
2022,SE,FT,ML Engineer,185000,USD,185000,USA,100,USA,M
2022,SE,FT,Cloud Database Engineer,190000,USD,190000,USA,100,USA,M
2022,SE,FT,Cloud Database Engineer,160000,USD,160000,USA,100,USA,M
2022,EN,FT,Product Data Analyst,100000,USD,100000,USA,100,USA,M
2022,MI,FT,Data Engineer,130000,USD,130000,USA,0,USA,M
2022,MI,FT,Data Engineer,115000,USD,115000,USA,0,USA,M
2022,MI,FT,Data Scientist,75000,GBP,92350,GBR,0,GBR,M
2022,MI,FT,Data Scientist,55000,GBP,67723,GBR,0,GBR,M
2022,MI,FT,Data Engineer,105000,USD,105000,USA,0,USA,M
2022,MI,FT,Data Engineer,70000,USD,70000,USA,0,USA,M
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,USA,0,USA,M
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,USA,0,USA,M
2022,SE,FT,Machine Learning Engineer,192000,USD,192000,USA,100,USA,M
2022,SE,FT,Machine Learning Engineer,164000,USD,164000,USA,100,USA,M
2022,SE,FT,Data Engineer,185900,USD,185900,USA,0,USA,M
2022,SE,FT,Data Engineer,129300,USD,129300,USA,0,USA,M
2022,SE,FT,Data Engineer,75000,USD,75000,USA,0,USA,M
2022,SE,FT,Data Science Manager,175000,USD,175000,USA,0,USA,M
2022,SE,FT,Data Science Manager,120000,USD,120000,USA,0,USA,M
2022,SE,FT,Data Engineer,167500,USD,167500,USA,0,USA,M
2022,SE,FT,Data Engineer,106500,USD,106500,USA,0,USA,M
2022,MI,FT,Data Analyst,75000,USD,75000,USA,100,USA,M
2022,MI,FT,Data Analyst,60000,USD,60000,USA,100,USA,M
2022,SE,FT,Applied Scientist,184000,USD,184000,USA,100,USA,M
2022,SE,FT,Applied Scientist,142000,USD,142000,USA,100,USA,M
2022,MI,FT,Data Scientist,145000,USD,145000,USA,0,USA,M
2022,MI,FT,Data Scientist,100000,USD,100000,USA,0,USA,M
2022,EN,FT,Machine Learning Software Engineer,10000,USD,10000,MAR,50,MAR,S
2022,MI,FT,Data Scientist,2500000,INR,31795,IND,100,USA,M
2022,MI,FT,NLP Engineer,198000,PLN,44365,POL,100,POL,S
2022,EX,FT,Data Engineer,200000,USD,200000,USA,0,USA,M
2022,EX,FT,Data Engineer,145000,USD,145000,USA,0,USA,M
2022,MI,FT,Data Engineer,75000,GBP,92350,GBR,100,GBR,M
2022,MI,FT,Data Engineer,60000,GBP,73880,GBR,100,GBR,M
2022,SE,FT,Applied Scientist,192000,USD,192000,USA,100,USA,M
2022,SE,FT,Applied Scientist,164000,USD,164000,USA,100,USA,M
2022,EX,FT,Data Engineer,310000,USD,310000,USA,100,USA,M
2022,EX,FT,Data Engineer,239000,USD,239000,USA,100,USA,M
2022,SE,FT,Data Analyst,120000,USD,120000,USA,0,USA,M
2022,SE,FT,Data Analyst,95000,USD,95000,USA,0,USA,M
2022,SE,FT,Machine Learning Engineer,145000,USD,145000,USA,0,USA,M
2022,SE,FT,Machine Learning Engineer,135000,USD,135000,USA,0,USA,M
2022,SE,FT,Data Engineer,78000,USD,78000,USA,0,USA,M
2022,SE,FT,Data Engineer,70000,EUR,73546,ESP,0,ESP,M
2022,SE,FT,Data Engineer,35000,EUR,36773,ESP,0,ESP,M
2022,MI,FT,Data Engineer,160000,USD,160000,USA,100,USA,M
2022,MI,FT,Data Engineer,120000,USD,120000,USA,100,USA,M
2022,MI,FT,Data Engineer,2800000,INR,35610,IND,50,IND,L
2022,SE,FT,AI Scientist,125000,USD,125000,COL,100,COL,L
2022,SE,FT,Data Engineer,95000,USD,95000,USA,0,USA,M
2022,SE,FT,Data Scientist,45000,EUR,47280,ESP,0,ESP,M
2022,SE,FT,Data Scientist,36000,EUR,37824,ESP,0,ESP,M
2022,SE,FT,Data Analyst,115934,USD,115934,USA,100,USA,M
2022,SE,FT,Data Analyst,81666,USD,81666,USA,100,USA,M
2022,SE,FT,Data Scientist,175000,USD,175000,USA,100,USA,M
2022,SE,FT,Data Scientist,140000,USD,140000,USA,100,USA,M
2022,SE,FT,Research Engineer,249500,USD,249500,USA,0,USA,M
2022,SE,FT,Research Engineer,149850,USD,149850,USA,0,USA,M
2022,MI,FT,Analytics Engineer,122500,USD,122500,USA,100,USA,M
2022,MI,FT,Analytics Engineer,100000,USD,100000,USA,100,USA,M
2022,SE,FT,Data Scientist,249500,USD,249500,USA,0,USA,M
2022,SE,FT,Data Scientist,149850,USD,149850,USA,0,USA,M
2022,EN,FT,Data Analyst,55000,USD,55000,USA,0,USA,M
2022,EN,FT,Data Analyst,48000,USD,48000,USA,0,USA,M
2022,SE,FT,Research Scientist,249500,USD,249500,USA,0,USA,M
2022,SE,FT,Research Scientist,149850,USD,149850,USA,0,USA,M
2022,MI,FT,Computer Vision Engineer,56000,EUR,58837,FRA,100,FRA,S
2022,SE,FT,Data Engineer,190000,USD,190000,USA,100,USA,M
2022,SE,FT,Data Engineer,120000,USD,120000,USA,100,USA,M
2022,SE,FT,Data Analyst,127000,USD,127000,USA,100,USA,M
2022,SE,FT,Data Analyst,104000,USD,104000,USA,100,USA,M
2022,SE,FT,Data Scientist,210000,USD,210000,USA,100,USA,M
2022,SE,FT,Data Scientist,150000,USD,150000,USA,100,USA,M
2022,SE,FT,Machine Learning Engineer,150000,USD,150000,USA,100,USA,M
2022,SE,FT,Data Engineer,210000,USD,210000,USA,100,USA,M
2022,SE,FT,Data Engineer,130000,USD,130000,USA,100,USA,M
2022,SE,FT,Data Scientist,182750,USD,182750,USA,100,USA,M
2022,SE,FT,Data Scientist,161500,USD,161500,USA,100,USA,M
2022,MI,FT,Data Analyst,102640,USD,102640,USA,100,USA,M
2022,MI,FT,Data Analyst,66100,USD,66100,USA,100,USA,M
2022,SE,FT,Research Scientist,210000,USD,210000,USA,100,USA,M
2022,SE,FT,Research Scientist,150000,USD,150000,USA,100,USA,M
2022,SE,FT,Data Engineer,198800,USD,198800,USA,0,USA,M
2022,SE,FT,Data Engineer,122600,USD,122600,USA,0,USA,M
2022,MI,FT,Data Engineer,130000,USD,130000,USA,100,USA,M
2022,MI,FT,Data Engineer,80000,USD,80000,USA,100,USA,M
2022,SE,FT,Data Scientist,136000,USD,136000,USA,100,USA,M
2022,SE,FT,Data Scientist,104000,USD,104000,USA,100,USA,M
2022,SE,FT,Data Analyst,150000,USD,150000,USA,100,USA,M
2022,SE,FT,Data Analyst,100000,USD,100000,USA,100,USA,M
2022,EX,FT,Data Scientist,159000,USD,159000,USA,100,USA,M
2022,EX,FT,Data Scientist,130000,USD,130000,USA,100,USA,M
2022,SE,FT,Data Engineer,215000,USD,215000,USA,100,USA,M
2022,SE,FT,Data Engineer,150000,USD,150000,USA,100,USA,M
2022,MI,FT,Data Engineer,187000,USD,187000,USA,100,USA,M
2022,MI,FT,Data Engineer,153000,USD,153000,USA,100,USA,M
2022,SE,FT,Machine Learning Engineer,255000,USD,255000,MEX,100,MEX,M
2022,SE,FT,Machine Learning Engineer,185000,USD,185000,MEX,100,MEX,M
2022,MI,FT,Data Analyst,350000,GBP,430967,GBR,0,GBR,M
2022,MI,FT,Data Analyst,45000,GBP,55410,GBR,0,GBR,M
2022,SE,FT,Data Analyst,48000,EUR,50432,ESP,0,ESP,M
2022,SE,FT,Data Analyst,38000,EUR,39925,ESP,0,ESP,M
2022,SE,FT,Data Analyst,169000,USD,169000,USA,0,USA,M
2022,SE,FT,Data Analyst,110600,USD,110600,USA,0,USA,M
2022,EN,FT,BI Data Analyst,58000,EUR,60938,DEU,0,DEU,L
2022,SE,FT,BI Developer,140000,USD,140000,USA,100,USA,M
2022,SE,FT,BI Developer,120000,USD,120000,USA,100,USA,M
2022,SE,FT,3D Computer Vision Researcher,10000,USD,10000,CAN,50,ALB,S
2022,EN,FT,Data Analyst,50000,USD,50000,USA,50,USA,L
2022,MI,FT,MLOps Engineer,134000,USD,134000,USA,100,USA,M
2022,MI,FT,MLOps Engineer,124000,USD,124000,USA,100,USA,M
2022,SE,FT,Data Analyst,166700,USD,166700,USA,0,USA,M
2022,SE,FT,Data Analyst,119000,USD,119000,USA,0,USA,M
2022,EN,FT,Data Scientist,124234,USD,124234,USA,0,USA,M
2022,EN,FT,Data Scientist,74540,USD,74540,USA,0,USA,M
2022,MI,FT,Data Analyst,100000,USD,100000,USA,100,USA,M
2022,MI,FT,Data Analyst,65000,USD,65000,USA,100,USA,M
2021,MI,FT,Data Analyst,1250000,INR,16904,IND,50,IND,L
2022,EN,FT,AI Scientist,200000,USD,200000,CAN,50,CAN,L
2022,EN,FT,Machine Learning Engineer,12000,USD,12000,ARG,100,ARG,L
2022,SE,FT,Data Engineer,220000,USD,220000,USA,100,USA,M
2022,SE,FT,Data Engineer,146000,USD,146000,USA,100,USA,M
2022,SE,FT,Data Engineer,65000,EUR,68293,ESP,0,ESP,M
2022,SE,FT,Data Specialist,110000,USD,110000,USA,0,USA,M
2022,SE,FT,Data Specialist,70000,USD,70000,USA,0,USA,M
2022,SE,FT,Data Architect,190000,USD,190000,USA,100,USA,M
2022,SE,FT,Data Architect,135000,USD,135000,USA,100,USA,M
2022,SE,FT,Data Scientist,128000,USD,128000,USA,0,USA,M
2022,SE,FT,Data Scientist,81500,USD,81500,USA,0,USA,M
2022,SE,FT,Data Scientist,173000,USD,173000,USA,100,USA,M
2022,SE,FT,Data Scientist,110000,USD,110000,USA,100,USA,M
2022,SE,FT,Machine Learning Engineer,192000,USD,192000,USA,0,USA,M
2022,SE,FT,Machine Learning Engineer,120000,USD,120000,USA,0,USA,M
2022,SE,FT,Principal Machine Learning Engineer,190000,USD,190000,USA,100,USA,L
2022,SE,FT,Data Engineer,194000,USD,194000,USA,100,USA,M
2022,SE,FT,Data Engineer,129400,USD,129400,USA,100,USA,M
2022,SE,FT,Data Analyst,201000,USD,201000,USA,100,USA,M
2022,SE,FT,Data Analyst,89200,USD,89200,USA,100,USA,M
2022,SE,FT,Data Scientist,165000,USD,165000,USA,0,USA,M
2022,SE,FT,Data Scientist,125000,USD,125000,USA,0,USA,M
2022,SE,FT,Applied Scientist,230000,USD,230000,USA,100,USA,M
2022,SE,FT,Applied Scientist,196000,USD,196000,USA,100,USA,M
2022,MI,FT,Machine Learning Engineer,130000,USD,130000,USA,0,USA,M
2022,MI,FT,Machine Learning Engineer,90000,USD,90000,USA,0,USA,M
2022,MI,FT,Machine Learning Researcher,150000,USD,150000,USA,100,USA,M
2022,MI,FT,Machine Learning Researcher,100000,USD,100000,USA,100,USA,M
2022,MI,FT,Machine Learning Engineer,230000,USD,230000,USA,0,USA,M
2022,MI,FT,Machine Learning Engineer,150000,USD,150000,USA,0,USA,M
2022,MI,FT,Machine Learning Researcher,130000,USD,130000,USA,100,USA,M
2022,MI,FT,Data Scientist,180000,USD,180000,USA,0,USA,M
2022,MI,FT,Data Scientist,120000,USD,120000,USA,0,USA,M
2022,SE,FT,Data Analyst,192500,USD,192500,USA,100,USA,M
2022,SE,FT,Data Analyst,140000,USD,140000,USA,100,USA,M
2022,SE,FT,Data Engineer,152500,USD,152500,USA,0,USA,M
2022,SE,FT,Data Analyst,65000,USD,65000,USA,100,USA,M
2022,SE,FT,Data Analyst,55000,USD,55000,USA,100,USA,M
2022,SE,FT,Data Engineer,178750,USD,178750,USA,0,USA,M
2022,SE,FT,Data Engineer,160000,USD,160000,USA,0,USA,M
2022,MI,FT,Data Scientist,60000,EUR,63040,FRA,100,FRA,M
2022,MI,FT,Machine Learning Scientist,165000,USD,165000,USA,0,USA,M
2022,MI,FT,Machine Learning Scientist,135000,USD,135000,USA,0,USA,M
2022,SE,FT,Analytics Engineer,170000,USD,170000,USA,100,USA,M
2022,SE,FT,Analytics Engineer,125000,USD,125000,USA,100,USA,M
2022,SE,FT,Data Engineer,105000,USD,105000,USA,0,USA,M
2022,SE,FT,Data Engineer,70000,USD,70000,USA,0,USA,M
2022,SE,FT,Data Scientist,130000,USD,130000,USA,0,USA,M
2022,SE,FT,Data Scientist,95000,USD,95000,USA,0,USA,M
2022,SE,FT,Data Scientist,203500,USD,203500,USA,0,USA,M
2022,SE,FT,Data Scientist,152000,USD,152000,USA,0,USA,M
2022,SE,FT,Data Engineer,197430,USD,197430,USA,100,USA,M
2022,SE,FT,Data Engineer,134760,USD,134760,USA,100,USA,M
2022,MI,FT,Data Scientist,120000,USD,120000,USA,100,USA,M
2022,SE,FT,Data Engineer,197000,USD,197000,USA,0,USA,M
2022,SE,FT,Data Engineer,99000,USD,99000,USA,0,USA,M
2022,SE,FT,Data Engineer,162000,USD,162000,USA,100,USA,M
2022,MI,FT,Data Engineer,105120,EUR,110446,LTU,0,LTU,M
2022,MI,FT,Data Engineer,75360,EUR,79178,LTU,0,LTU,M
2022,MI,FT,Data Science Consultant,57000,GBP,70186,GBR,0,GBR,M
2022,MI,FT,Data Science Consultant,42000,GBP,51716,GBR,0,GBR,M
2022,SE,FT,Data Architect,149040,USD,149040,USA,100,USA,M
2022,SE,FT,Data Architect,113900,USD,113900,USA,100,USA,M
2020,MI,FT,Business Data Analyst,95000,USD,95000,USA,0,USA,M
2021,SE,FT,Data Analyst,115000,USD,115000,USA,100,USA,S
2022,SE,FT,Data Analyst,171000,USD,171000,USA,100,AUS,L
2022,EN,FT,Data Analytics Engineer,13000,USD,13000,ARG,100,ARG,S
2022,EN,FL,Data Analytics Consultant,50000,USD,50000,BEL,100,USA,S
2022,SE,FT,Data Scientist,185900,USD,185900,USA,0,USA,M
2022,SE,FT,Data Scientist,129300,USD,129300,USA,0,USA,M
2022,SE,FT,Data Engineer,230000,USD,230000,USA,100,USA,M
2022,SE,FT,Data Engineer,154600,USD,154600,USA,100,USA,M
2022,MI,FT,Data Engineer,75000,USD,75000,USA,100,USA,M
2022,SE,FT,Data Engineer,213000,USD,213000,USA,0,USA,M
2022,SE,FT,Data Engineer,152000,USD,152000,USA,0,USA,M
2022,SE,FT,Data Scientist,120000,USD,120000,USA,100,USA,M
2022,SE,FT,Data Scientist,110000,USD,110000,USA,0,USA,M
2022,SE,FT,Data Scientist,70000,USD,70000,USA,0,USA,M
2022,SE,FT,Machine Learning Software Engineer,227200,USD,227200,CAN,100,CAN,M
2022,SE,FT,Machine Learning Software Engineer,168000,USD,168000,CAN,100,CAN,M
2021,EN,FT,3D Computer Vision Researcher,20000,USD,20000,ASM,0,ASM,M
2022,MI,FT,Data Scientist,61000,EUR,64090,DEU,0,DEU,M
2022,MI,FT,Data Scientist,58000,EUR,60938,DEU,0,DEU,M
2022,SE,FT,ML Engineer,243000,USD,243000,USA,100,USA,M
2022,SE,FT,ML Engineer,183000,USD,183000,USA,100,USA,M
2022,SE,FT,Data Engineer,150000,USD,150000,USA,0,USA,M
2022,MI,FT,Data Scientist,130000,USD,130000,USA,100,USA,M
2022,MI,FT,Data Scientist,90000,USD,90000,USA,100,USA,M
2022,MI,FT,Data Analyst,165000,USD,165000,USA,0,USA,M
2022,MI,FT,Data Analyst,124000,USD,124000,USA,0,USA,M
2022,SE,FT,Data Engineer,178000,USD,178000,CAN,0,CAN,M
2022,SE,FT,Data Engineer,132000,USD,132000,CAN,0,CAN,M
2022,SE,FT,Data Engineer,300000,USD,300000,USA,0,USA,M
2022,SE,FT,Data Analyst,116000,USD,116000,USA,100,USA,M
2022,SE,FT,Data Analyst,96000,USD,96000,USA,100,USA,M
2022,SE,FT,Data Analyst,75000,GBP,92350,GBR,0,GBR,M
2022,SE,FT,Data Analyst,57000,GBP,70186,GBR,0,GBR,M
2022,SE,FT,Data Analyst,105000,USD,105000,USA,0,USA,M
2022,SE,FT,Data Analyst,70000,USD,70000,USA,0,USA,M
2022,MI,FT,Machine Learning Researcher,137000,CAD,105236,CAN,50,CAN,L
2022,SE,FT,Data Analyst,100000,USD,100000,USA,0,USA,M
2022,EN,FT,Machine Learning Engineer,189750,USD,189750,USA,0,USA,M
2022,EN,FT,Machine Learning Engineer,140250,USD,140250,USA,0,USA,M
2022,SE,FT,Data Analyst,130000,USD,130000,USA,0,USA,M
2022,MI,FT,Data Analyst,160000,USD,160000,USA,0,USA,M
2022,MI,FT,Data Analyst,109000,USD,109000,USA,0,USA,M
2022,SE,FT,Research Engineer,250000,USD,250000,USA,0,USA,M
2022,SE,FT,Research Engineer,150000,USD,150000,USA,0,USA,M
2022,MI,FT,Data Analyst,206000,USD,206000,USA,0,USA,M
2022,SE,FT,Data Engineer,135000,USD,135000,USA,0,USA,M
2022,SE,FT,Machine Learning Engineer,110000,EUR,115573,FRA,100,FRA,M
2022,SE,FT,Machine Learning Engineer,70000,EUR,73546,FRA,100,FRA,M
2022,SE,FT,Data Engineer,40000,EUR,42026,ESP,0,ESP,M
2022,SE,FT,Data Engineer,191200,USD,191200,USA,0,USA,M
2022,EN,FT,Machine Learning Research Engineer,63000,EUR,66192,DEU,50,DEU,L
2022,EN,FT,3D Computer Vision Researcher,50000,USD,50000,USA,100,CRI,S
2022,SE,FT,Data Engineer,230000,USD,230000,USA,0,USA,L
2022,SE,FT,Data Engineer,154600,USD,154600,USA,0,USA,L
2022,MI,FT,Data Analyst,80000,USD,80000,USA,100,USA,L
2022,SE,FT,Analytics Engineer,135000,USD,135000,USA,0,USA,M
2022,SE,FT,Analytics Engineer,110000,USD,110000,USA,0,USA,M
2022,MI,FT,Data Analytics Manager,155000,USD,155000,USA,0,USA,M
2022,MI,FT,Data Analytics Manager,140000,USD,140000,USA,0,USA,M
2022,SE,FT,Data Engineer,205000,USD,205000,USA,100,USA,M
2022,SE,FT,Data Engineer,179500,USD,179500,USA,0,USA,M
2022,SE,FT,Data Engineer,134000,USD,134000,USA,0,USA,M
2022,SE,FT,Data Scientist,145000,USD,145000,USA,100,USA,M
2022,SE,FT,Data Architect,235000,USD,235000,USA,100,USA,M
2022,SE,FT,Data Architect,175000,USD,175000,USA,100,USA,M
2022,EN,FT,Data Science Consultant,26000,EUR,27317,ESP,50,ESP,L
2022,MI,FT,Data Engineer,90000,USD,90000,USA,100,USA,M
2022,MI,FT,Data Specialist,165000,USD,165000,USA,0,USA,M
2022,MI,FT,Data Specialist,135000,USD,135000,USA,0,USA,M
2022,SE,FT,Data Engineer,168400,USD,168400,USA,0,USA,M
2022,SE,FT,Data Engineer,105200,USD,105200,USA,0,USA,M
2022,MI,FT,Deep Learning Engineer,70000,GBP,86193,GBR,100,GBR,M
2022,MI,FT,Deep Learning Engineer,40000,GBP,49253,GBR,100,GBR,M
2022,SE,FT,Data Engineer,200000,USD,200000,USA,0,USA,M
2022,SE,FT,Data Scientist,198800,USD,198800,USA,0,USA,M
2022,SE,FT,Data Scientist,122600,USD,122600,USA,0,USA,M
2022,EN,FL,Machine Learning Engineer,100000,USD,100000,IRN,100,IRN,M
2022,MI,FT,BI Data Analyst,100000,EUR,105066,FRA,50,FRA,M
2022,MI,FT,Analytics Engineer,85000,GBP,104663,GBR,0,GBR,M
2022,MI,FT,Analytics Engineer,60000,GBP,73880,GBR,0,GBR,M
2022,SE,FT,Data Engineer,125000,USD,125000,USA,100,USA,M
2022,SE,FT,Data Engineer,110000,USD,110000,USA,100,USA,M
2022,SE,FT,Data Scientist,148000,USD,148000,USA,100,USA,M
2022,SE,FT,Data Scientist,107000,USD,107000,USA,100,USA,M
2022,MI,FT,Data Analyst,100000,USD,100000,CAN,0,CAN,M
2022,MI,FT,Data Analyst,65000,USD,65000,CAN,0,CAN,M
2022,SE,FT,Data Engineer,60000,EUR,63040,PRT,0,PRT,M
2022,SE,FT,Data Engineer,35000,EUR,36773,PRT,0,PRT,M
2022,SE,FT,Data Science Manager,299500,USD,299500,USA,0,USA,M
2022,SE,FT,Data Science Manager,245100,USD,245100,USA,0,USA,M
2022,SE,FT,Data Scientist,168000,USD,168000,USA,100,USA,M
2022,SE,FT,Data Scientist,130000,USD,130000,USA,100,USA,M
2022,MI,FT,Data Engineer,161000,USD,161000,USA,100,USA,M
2022,MI,FT,Data Engineer,118000,USD,118000,USA,100,USA,M
2022,SE,FT,Applied Scientist,205000,USD,205000,USA,100,USA,M
2022,SE,FT,Data Science Manager,247500,USD,247500,USA,0,USA,M
2022,SE,FT,Data Science Manager,172200,USD,172200,USA,0,USA,M
2022,SE,FT,Data Management Specialist,65000,EUR,68293,ITA,0,ITA,L
